Date,Open,High,Low,Close,SharesTraded,Turnover
2001-10-11,,,,1284.77,,
2001-10-12,,,,1276.51,,
2001-10-15,,,,1273.7,,
2001-10-16,,,,1287.6,,
2001-10-17,,,,1293.3,,
2001-10-18,,,,1265.52,,
2001-10-19,,,,1257.97,,
2001-10-22,,,,1252.06,,
2001-10-23,,,,1277.11,,
2001-10-24,,,,1258.74,,
2001-10-25,,,,1244.29,,
2001-10-29,,,,1245.97,,
2001-10-30,,,,1235.97,,
2001-10-31,,,,1257.2,,
2001-11-01,,,,1266.05,,
2001-11-02,,,,1284.08,,
2001-11-05,,,,1272.44,,
2001-11-06,,,,1288.87,,
2001-11-07,,,,1279.27,,
2001-11-08,,,,1289.1,,
2001-11-09,,,,1288.91,,
2001-11-12,,,,1291.33,,
2001-11-13,,,,1283.31,,
2001-11-14,,,,1292.29,,
2001-11-15,,,,1305.01,,
2001-11-19,,,,1316.45,,
2001-11-20,,,,1284.01,,
2001-11-21,,,,1297.02,,
2001-11-22,,,,1293.36,,
2001-11-23,,,,1289.19,,
2001-11-26,,,,1293.57,,
2001-11-27,,,,1283.71,,
2001-11-28,,,,1282.34,,
2001-11-29,,,,1275.52,,
2001-12-03,,,,1276.17,,
2001-12-04,,,,1295.28,,
2001-12-05,,,,1315.68,,
2001-12-06,,,,1307.76,,
2001-12-07,,,,1305.02,,
2001-12-10,,,,1310.25,,
2001-12-11,,,,1316.6,,
2001-12-12,,,,1316.06,,
2001-12-13,,,,1314.53,,
2001-12-14,,,,1312.34,,
2001-12-18,,,,1311.39,,
2001-12-19,,,,1298.85,,
2001-12-20,,,,1299.21,,
2001-12-21,,,,1303.69,,
2001-12-24,,,,1290.78,,
2001-12-26,,,,1284.16,,
2001-12-27,,,,1292.22,,
2001-12-28,,,,1297.7,,
2001-12-31,1317.16,1317.16,1317.16,1317.16,,
2002-01-01,,,,1312.5,,
2002-01-02,,,,1319.99,,
2002-01-03,,,,1324.23,,
2002-01-04,,,,1327.14,,
2002-01-07,,,,1308.11,,
2002-01-08,,,,1318.47,,
2002-01-09,,,,1296.53,,
2002-01-10,,,,1296.73,,
2002-01-11,,,,1291.42,,
2002-01-14,,,,1297.18,,
2002-01-15,,,,1282.65,,
2002-01-16,,,,1278.36,,
2002-01-17,,,,1286.66,,
2002-01-18,,,,1295.97,,
2002-01-21,,,,1298.07,,
2002-01-22,,,,1293.47,,
2002-01-23,,,,1306.04,,
2002-01-24,,,,1321.88,,
2002-01-25,,,,1320.58,,
2002-01-28,,,,1319.05,,
2002-01-29,,,,1325.98,,
2002-01-30,,,,1319.04,,
2002-01-31,,,,1322.47,,
2002-02-01,,,,1316.87,,
2002-02-04,,,,1317.76,,
2002-02-05,,,,1316.54,,
2002-02-06,,,,1348.96,,
2002-02-07,,,,1343.93,,
2002-02-08,,,,1373.44,,
2002-02-11,,,,1407.71,,
2002-02-12,,,,1387.66,,
2002-02-13,,,,1389.22,,
2002-02-14,,,,1387.3,,
2002-02-15,,,,1402.18,,
2002-02-18,,,,1428.5,,
2002-02-19,,,,1417.23,,
2002-02-20,,,,1412.94,,
2002-02-21,,,,1418.33,,
2002-02-22,,,,1416.9,,
2002-02-25,,,,1413.01,,
2002-02-26,,,,1425.34,,
2002-02-27,,,,1434.38,,
2002-02-28,,,,1426.85,,
2002-03-01,,,,1463.39,,
2002-03-04,,,,1446.62,,
2002-03-05,,,,1438.41,,
2002-03-06,,,,1431.34,,
2002-03-07,,,,1455.75,,
2002-03-08,,,,1436.97,,
2002-03-11,,,,1407.33,,
2002-03-12,,,,1377.59,,
2002-03-13,,,,1403.95,,
2002-03-14,,,,1406.29,,
2002-03-15,1405.89,1405.89,1405.89,1405.89,,
2002-03-18,,,,1411.17,,
2002-03-19,,,,1387.72,,
2002-03-20,,,,1397.68,,
2002-03-21,,,,1384.08,,
2002-03-22,,,,1377.4,,
2002-03-26,,,,1369.42,,
2002-03-27,,,,1362.54,,
2002-03-28,,,,1357.42,,
2002-04-01,,,,1366.2,,
2002-04-02,,,,1350.16,,
2002-04-03,,,,1341.53,,
2002-04-04,,,,1376.21,,
2002-04-05,,,,1383.09,,
2002-04-08,,,,1374.65,,
2002-04-09,,,,1374.21,,
2002-04-10,,,,1377.26,,
2002-04-11,,,,1377.81,,
2002-04-12,,,,1382.47,,
2002-04-15,,,,1384.43,,
2002-04-16,,,,1339.82,,
2002-04-17,,,,1336.54,,
2002-04-18,,,,1328.33,,
2002-04-19,,,,1313.59,,
2002-04-22,,,,1330.24,,
2002-04-23,,,,1338.79,,
2002-04-24,,,,1337.22,,
2002-04-25,,,,1333.97,,
2002-04-26,,,,1327.93,,
2002-04-29,,,,1309.98,,
2002-04-30,,,,1309.69,,
2002-05-02,,,,1320.84,,
2002-05-03,,,,1320.37,,
2002-05-06,,,,1328.48,,
2002-05-07,,,,1348.85,,
2002-05-08,,,,1354.91,,
2002-05-09,,,,1362.07,,
2002-05-10,,,,1348.82,,
2002-05-13,,,,1350.85,,
2002-05-14,,,,1335.84,,
2002-05-15,,,,1330.83,,
2002-05-16,,,,1312.44,,
2002-05-17,,,,1307.15,,
2002-05-20,,,,1284.94,,
2002-05-21,1270.79,1270.79,1270.79,1270.79,,
2002-05-22,,,,1271.33,,
2002-05-23,,,,1247.13,,
2002-05-24,,,,1292.12,,
2002-05-27,,,,1297.43,,
2002-05-28,,,,1281.25,,
2002-05-29,,,,1263.87,,
2002-05-30,,,,1243.6,,
2002-05-31,,,,1233.37,,
2002-06-03,,,,1249.29,,
2002-06-04,,,,1277.85,,
2002-06-05,,,,1288.42,,
2002-06-06,,,,1296.31,,
2002-06-07,,,,1282.59,,
2002-06-10,,,,1281.65,,
2002-06-11,,,,1311.15,,
2002-06-12,,,,1310.64,,
2002-06-13,,,,1283.92,,
2002-06-14,,,,1288.62,,
2002-06-17,,,,1287.52,,
2002-06-18,,,,1279.34,,
2002-06-19,,,,1261.75,,
2002-06-20,,,,1279.05,,
2002-06-21,,,,1274.09,,
2002-06-24,,,,1262.88,,
2002-06-25,,,,1266.5,,
2002-06-26,,,,1266.68,,
2002-06-27,,,,1261.36,,
2002-06-28,,,,1273.88,,
2002-07-01,,,,1280.91,,
2002-07-02,,,,1273.58,,
2002-07-03,,,,1285.5,,
2002-07-04,,,,1282.93,,
2002-07-05,,,,1287.67,,
2002-07-08,,,,1294.58,,
2002-07-09,,,,1292.85,,
2002-07-10,,,,1282.94,,
2002-07-11,,,,1281.13,,
2002-07-12,,,,1284.87,,
2002-07-15,,,,1273.74,,
2002-07-16,,,,1258.02,,
2002-07-17,,,,1249.39,,
2002-07-18,,,,1256.43,,
2002-07-19,,,,1256.45,,
2002-07-22,,,,1242.87,,
2002-07-23,,,,1245.11,,
2002-07-24,,,,1234.93,,
2002-07-25,,,,1233.21,,
2002-07-26,,,,1199.63,,
2002-07-29,,,,1196.31,,
2002-07-30,,,,1183.78,,
2002-07-31,,,,1171.0,,
2002-08-01,,,,1162.22,,
2002-08-02,,,,1171.08,,
2002-08-05,,,,1181.07,,
2002-08-06,,,,1183.67,,
2002-08-07,,,,1171.07,,
2002-08-08,,,,1160.63,,
2002-08-09,,,,1157.65,,
2002-08-12,,,,1161.02,,
2002-08-13,,,,1181.06,,
2002-08-14,,,,1183.11,,
2002-08-16,,,,1210.64,,
2002-08-19,,,,1203.1,,
2002-08-20,,,,1208.46,,
2002-08-21,,,,1207.89,,
2002-08-22,,,,1203.74,,
2002-08-23,,,,1217.49,,
2002-08-26,,,,1222.99,,
2002-08-27,,,,1219.4,,
2002-08-28,,,,1214.09,,
2002-08-29,,,,1209.88,,
2002-08-30,,,,1242.08,,
2002-09-02,,,,1252.43,,
2002-09-03,,,,1244.62,,
2002-09-04,,,,1246.36,,
2002-09-05,,,,1245.96,,
2002-09-06,,,,1216.54,,
2002-09-09,,,,1217.22,,
2002-09-11,,,,1238.06,,
2002-09-12,,,,1226.47,,
2002-09-13,,,,1212.75,,
2002-09-16,,,,1209.7,,
2002-09-17,,,,1214.37,,
2002-09-18,,,,1208.82,,
2002-09-19,,,,1199.5,,
2002-09-20,,,,1185.88,,
2002-09-23,,,,1183.18,,
2002-09-24,,,,1187.26,,
2002-09-25,,,,1185.5,,
2002-09-26,,,,1180.98,,
2002-09-27,,,,1189.71,,
2002-09-30,,,,1174.04,,
2002-10-01,,,,1156.09,,
2002-10-03,,,,1146.96,,
2002-10-04,,,,1158.25,,
2002-10-07,,,,1158.84,,
2002-10-08,,,,1162.74,,
2002-10-09,,,,1157.68,,
2002-10-10,,,,1160.3,,
2002-10-11,,,,1163.69,,
2002-10-14,,,,1166.87,,
2002-10-16,,,,1173.66,,
2002-10-17,,,,1177.44,,
2002-10-18,,,,1181.56,,
2002-10-21,,,,1178.39,,
2002-10-22,,,,1171.99,,
2002-10-23,,,,1153.53,,
2002-10-24,,,,1140.81,,
2002-10-25,,,,1109.5,,
2002-10-28,,,,1079.9,,
2002-10-29,,,,1096.59,,
2002-10-30,,,,1113.4,,
2002-10-31,,,,1100.91,,
2002-11-01,,,,1092.89,,
2002-11-04,,,,1102.33,,
2002-11-05,,,,1097.0,,
2002-11-07,,,,1101.81,,
2002-11-08,,,,1097.25,,
2002-11-11,,,,1097.6,,
2002-11-12,,,,1097.78,,
2002-11-13,,,,1091.68,,
2002-11-14,,,,1086.93,,
2002-11-15,,,,1091.59,,
2002-11-18,,,,1113.28,,
2002-11-20,,,,1110.78,,
2002-11-21,,,,1115.54,,
2002-11-22,,,,1116.05,,
2002-11-25,,,,1117.45,,
2002-11-26,,,,1134.58,,
2002-11-27,,,,1134.97,,
2002-11-28,,,,1154.7,,
2002-11-29,,,,1154.26,,
2002-12-02,,,,1168.18,,
2002-12-03,,,,1159.68,,
2002-12-04,,,,1158.0,,
2002-12-05,,,,1164.9,,
2002-12-06,,,,1184.89,,
2002-12-09,,,,1172.53,,
2002-12-10,,,,1191.37,,
2002-12-11,,,,1194.53,,
2002-12-12,,,,1199.0,,
2002-12-13,,,,1199.54,,
2002-12-16,,,,1193.72,,
2002-12-17,,,,1191.08,,
2002-12-18,,,,1193.1,,
2002-12-19,,,,1196.96,,
2002-12-20,,,,1203.22,,
2002-12-23,,,,1189.85,,
2002-12-24,,,,1202.35,,
2002-12-26,,,,1206.86,,
2002-12-27,,,,1200.63,,
2002-12-30,,,,1201.26,,
2002-12-31,,,,1201.6,,
2003-01-01,,,,1204.41,,
2003-01-02,,,,1194.24,,
2003-01-03,,,,1194.98,,
2003-01-06,,,,1193.33,,
2003-01-07,,,,1187.43,,
2003-01-08,,,,1191.69,,
2003-01-09,,,,1202.96,,
2003-01-10,,,,1200.11,,
2003-01-13,,,,1198.07,,
2003-01-14,,,,1199.76,,
2003-01-15,,,,1197.21,,
2003-01-16,,,,1194.7,,
2003-01-17,,,,1193.85,,
2003-01-20,,,,1187.81,,
2003-01-21,,,,1187.11,,
2003-01-22,,,,1189.39,,
2003-01-23,,,,1189.38,,
2003-01-24,,,,1180.78,,
2003-01-27,,,,1170.29,,
2003-01-28,,,,1165.76,,
2003-01-29,,,,1150.14,,
2003-01-30,,,,1145.46,,
2003-01-31,,,,1150.83,,
2003-02-03,,,,1148.36,,
2003-02-04,,,,1135.43,,
2003-02-05,,,,1126.14,,
2003-02-06,,,,1144.34,,
2003-02-07,,,,1137.83,,
2003-02-10,,,,1132.62,,
2003-02-11,,,,1137.45,,
2003-02-12,,,,1129.36,,
2003-02-14,,,,1109.77,,
2003-02-17,,,,1126.44,,
2003-02-18,,,,1136.07,,
2003-02-19,,,,1146.44,,
2003-02-20,,,,1155.35,,
2003-02-21,,,,1155.02,,
2003-02-24,,,,1159.32,,
2003-02-25,,,,1148.55,,
2003-02-26,,,,1144.6,,
2003-02-27,,,,1150.48,,
2003-02-28,,,,1151.37,,
2003-03-03,,,,1143.17,,
2003-03-04,,,,1139.63,,
2003-03-05,,,,1129.05,,
2003-03-06,,,,1125.21,,
2003-03-07,,,,1116.27,,
2003-03-10,,,,1101.85,,
2003-03-11,,,,1100.6,,
2003-03-12,,,,1091.62,,
2003-03-13,,,,1094.48,,
2003-03-17,,,,1078.42,,
2003-03-19,,,,1083.06,,
2003-03-20,,,,1096.04,,
2003-03-21,,,,1102.06,,
2003-03-22,,,,1106.98,,
2003-03-24,,,,1075.68,,
2003-03-25,,,,1076.87,,
2003-03-26,,,,1080.98,,
2003-03-27,,,,1065.35,,
2003-03-28,,,,1060.92,,
2003-03-31,,,,1039.17,,
2003-04-01,,,,1043.43,,
2003-04-02,,,,1067.88,,
2003-04-03,,,,1072.26,,
2003-04-04,,,,1063.7,,
2003-04-07,,,,1077.24,,
2003-04-08,,,,1058.48,,
2003-04-09,,,,1042.35,,
2003-04-10,,,,1036.85,,
2003-04-11,,,,1034.01,,
2003-04-15,,,,1034.31,,
2003-04-16,,,,1050.99,,
2003-04-17,,,,1028.47,,
2003-04-21,,,,1038.02,,
2003-04-22,,,,1038.85,,
2003-04-23,,,,1027.63,,
2003-04-24,,,,1008.97,,
2003-04-25,,,,1011.68,,
2003-04-28,,,,1023.94,,
2003-04-29,,,,1032.62,,
2003-04-30,,,,1046.23,,
2003-05-02,,,,1031.78,,
2003-05-05,,,,1041.39,,
2003-05-06,,,,1042.0,,
2003-05-07,,,,1049.2,,
2003-05-08,,,,1045.25,,
2003-05-09,,,,1043.07,,
2003-05-12,,,,1045.74,,
2003-05-13,,,,1066.06,,
2003-05-14,,,,1093.27,,
2003-05-15,,,,1091.05,,
2003-05-16,,,,1096.62,,
2003-05-19,,,,1102.57,,
2003-05-20,,,,1107.34,,
2003-05-21,,,,1110.83,,
2003-05-22,,,,1108.22,,
2003-05-23,,,,1123.75,,
2003-05-26,,,,1139.46,,
2003-05-27,,,,1133.22,,
2003-05-28,,,,1142.29,,
2003-05-29,,,,1151.98,,
2003-05-30,,,,1147.5,,
2003-06-02,,,,1153.21,,
2003-06-03,,,,1143.93,,
2003-06-04,,,,1148.77,,
2003-06-05,,,,1162.85,,
2003-06-06,,,,1172.87,,
2003-06-09,,,,1199.77,,
2003-06-10,,,,1194.68,,
2003-06-11,,,,1201.18,,
2003-06-12,,,,1205.67,,
2003-06-13,,,,1204.83,,
2003-06-16,,,,1189.95,,
2003-06-17,,,,1206.44,,
2003-06-18,,,,1211.01,,
2003-06-19,,,,1216.85,,
2003-06-20,,,,1218.67,,
2003-06-23,,,,1213.79,,
2003-06-24,,,,1222.39,,
2003-06-25,,,,1238.96,,
2003-06-26,,,,1251.87,,
2003-06-27,,,,1244.7,,
2003-06-30,,,,1260.66,,
2003-07-01,,,,1262.65,,
2003-07-02,,,,1271.84,,
2003-07-03,,,,1277.36,,
2003-07-04,,,,1252.27,,
2003-07-07,,,,1246.89,,
2003-07-08,,,,1248.81,,
2003-07-09,,,,1245.52,,
2003-07-10,,,,1246.26,,
2003-07-11,,,,1256.51,,
2003-07-14,,,,1247.1,,
2003-07-15,,,,1233.55,,
2003-07-16,,,,1231.56,,
2003-07-17,,,,1204.27,,
2003-07-18,,,,1183.17,,
2003-07-21,,,,1153.9,,
2003-07-22,,,,1169.49,,
2003-07-23,,,,1198.96,,
2003-07-24,,,,1221.96,,
2003-07-25,,,,1248.46,,
2003-07-28,,,,1248.77,,
2003-07-29,,,,1265.15,,
2003-07-30,,,,1272.92,,
2003-07-31,,,,1287.07,,
2003-08-01,,,,1278.23,,
2003-08-04,,,,1284.21,,
2003-08-05,,,,1265.56,,
2003-08-06,,,,1252.12,,
2003-08-07,,,,1285.89,,
2003-08-08,,,,1299.75,,
2003-08-11,,,,1313.05,,
2003-08-12,,,,1315.49,,
2003-08-13,,,,1336.84,,
2003-08-14,,,,1345.56,,
2003-08-18,,,,1379.95,,
2003-08-19,,,,1395.7,,
2003-08-20,,,,1419.38,,
2003-08-21,,,,1402.82,,
2003-08-22,,,,1387.1,,
2003-08-25,,,,1347.59,,
2003-08-26,,,,1398.45,,
2003-08-27,,,,1411.81,,
2003-08-28,,,,1404.55,,
2003-08-29,,,,1405.96,,
2003-09-01,,,,1426.19,,
2003-09-02,,,,1438.14,,
2003-09-03,,,,1409.05,,
2003-09-04,,,,1416.9,,
2003-09-05,,,,1450.1,,
2003-09-08,,,,1479.23,,
2003-09-09,,,,1451.36,,
2003-09-10,,,,1455.95,,
2003-09-11,,,,1440.52,,
2003-09-12,,,,1415.14,,
2003-09-15,,,,1402.97,,
2003-09-16,,,,1427.25,,
2003-09-17,,,,1419.48,,
2003-09-18,,,,1379.18,,
2003-09-19,,,,1392.72,,
2003-09-22,,,,1367.08,,
2003-09-23,,,,1398.51,,
2003-09-24,,,,1425.58,,
2003-09-25,,,,1403.83,,
2003-09-26,,,,1423.34,,
2003-09-29,,,,1416.91,,
2003-09-30,,,,1431.87,,
2003-10-01,,,,1439.85,,
2003-10-03,,,,1467.77,,
2003-10-06,,,,1476.43,,
2003-10-07,,,,1471.61,,
2003-10-08,,,,1457.84,,
2003-10-09,,,,1473.28,,
2003-10-10,,,,1484.57,,
2003-10-13,,,,1497.01,,
2003-10-14,,,,1474.86,,
2003-10-15,,,,1481.93,,
2003-10-16,,,,1489.57,,
2003-10-17,,,,1506.89,,
2003-10-20,,,,1495.48,,
2003-10-21,,,,1455.77,,
2003-10-22,,,,1437.4,,
2003-10-23,,,,1422.8,,
2003-10-24,,,,1447.73,,
2003-10-25,,,,1457.57,,
2003-10-27,,,,1421.18,,
2003-10-28,,,,1400.45,,
2003-10-29,,,,1415.31,,
2003-10-30,,,,1414.97,,
2003-10-31,,,,1425.4,,
2003-11-03,,,,1469.96,,
2003-11-04,,,,1489.34,,
2003-11-05,,,,1478.84,,
2003-11-06,,,,1490.52,,
2003-11-07,,,,1486.54,,
2003-11-10,,,,1501.37,,
2003-11-11,,,,1507.23,,
2003-11-12,,,,1528.2,,
2003-11-13,,,,1511.16,,
2003-11-14,,,,1499.37,,
2003-11-15,,,,1514.93,,
2003-11-17,,,,1522.51,,
2003-11-18,,,,1533.55,,
2003-11-19,,,,1509.97,,
2003-11-20,,,,1490.6,,
2003-11-21,,,,1505.77,,
2003-11-24,,,,1504.49,,
2003-11-25,,,,1525.79,,
2003-11-27,,,,1534.26,,
2003-11-28,,,,1538.61,,
2003-12-01,,,,1568.0,,
2003-12-02,,,,1572.26,,
2003-12-03,,,,1602.62,,
2003-12-04,,,,1620.75,,
2003-12-05,,,,1642.78,,
2003-12-08,,,,1663.46,,
2003-12-09,,,,1675.18,,
2003-12-10,,,,1677.93,,
2003-12-11,,,,1667.88,,
2003-12-12,,,,1670.32,,
2003-12-15,,,,1706.21,,
2003-12-16,,,,1741.73,,
2003-12-17,,,,1752.11,,
2003-12-18,,,,1762.27,,
2003-12-19,,,,1784.14,,
2003-12-22,,,,1789.27,,
2003-12-23,,,,1777.87,,
2003-12-24,,,,1785.44,,
2003-12-26,,,,1810.07,,
2003-12-29,,,,1846.96,,
2003-12-30,,,,1833.48,,
2003-12-31,,,,1822.57,,
2004-01-01,,,,1870.17,,
2004-01-02,,,,1888.66,,
2004-01-05,,,,1871.39,,
2004-01-06,,,,1850.02,,
2004-01-07,,,,1822.07,,
2004-01-08,,,,1845.65,,
2004-01-09,,,,1850.68,,
2004-01-12,,,,1818.08,,
2004-01-13,,,,1827.41,,
2004-01-14,,,,1830.83,,
2004-01-15,,,,1824.3,,
2004-01-16,,,,1793.4,,
2004-01-19,,,,1797.01,,
2004-01-20,,,,1780.01,,
2004-01-21,,,,1722.64,,
2004-01-22,,,,1661.48,,
2004-01-23,,,,1700.71,,
2004-01-27,,,,1750.01,,
2004-01-28,,,,1713.51,,
2004-01-29,,,,1685.9,,
2004-01-30,,,,1673.47,,
2004-02-03,,,,1652.11,,
2004-02-04,,,,1667.12,,
2004-02-05,,,,1672.03,,
2004-02-06,,,,1656.17,,
2004-02-09,,,,1685.47,,
2004-02-10,,,,1688.92,,
2004-02-11,,,,1699.88,,
2004-02-12,,,,1708.95,,
2004-02-13,,,,1747.35,,
2004-02-16,,,,1742.54,,
2004-02-17,,,,1713.57,,
2004-02-18,,,,1694.13,,
2004-02-19,,,,1656.27,,
2004-02-20,,,,1642.41,,
2004-02-23,,,,1618.89,,
2004-02-24,,,,1625.37,,
2004-02-25,,,,1612.45,,
2004-02-26,,,,1602.06,,
2004-02-27,,,,1606.25,,
2004-03-01,,,,1618.83,,
2004-03-03,,,,1605.15,,
2004-03-04,,,,1575.52,,
2004-03-05,,,,1580.88,,
2004-03-08,,,,1571.32,,
2004-03-09,,,,1558.58,,
2004-03-10,,,,1542.39,,
2004-03-11,,,,1543.02,,
2004-03-12,,,,1548.28,,
2004-03-15,,,,1517.95,,
2004-03-16,,,,1491.16,,
2004-03-17,,,,1466.19,,
2004-03-18,,,,1461.8,,
2004-03-19,,,,1473.42,,
2004-03-22,,,,1444.12,,
2004-03-23,,,,1441.95,,
2004-03-24,,,,1434.86,,
2004-03-25,,,,1437.33,,
2004-03-26,,,,1465.42,,
2004-03-29,,,,1475.27,,
2004-03-30,,,,1476.21,,
2004-03-31,,,,1504.59,,
2004-04-01,,,,1527.11,,
2004-04-02,,,,1540.65,,
2004-04-05,,,,1565.28,,
2004-04-06,,,,1551.9,,
2004-04-07,,,,1518.56,,
2004-04-08,,,,1528.26,,
2004-04-12,,,,1534.62,,
2004-04-13,,,,1557.16,,
2004-04-15,,,,1559.71,,
2004-04-16,,,,1559.31,,
2004-04-17,,,,1561.65,,
2004-04-19,,,,1561.66,,
2004-04-20,,,,1552.78,,
2004-04-21,,,,1581.42,,
2004-04-22,,,,1594.96,,
2004-04-23,,,,1600.48,,
2004-04-27,,,,1551.1,,
2004-04-28,,,,1537.74,,
2004-04-29,,,,1543.46,,
2004-04-30,,,,1517.58,,
2004-05-03,,,,1506.18,,
2004-05-04,,,,1526.0,,
2004-05-05,,,,1532.22,,
2004-05-06,,,,1550.17,,
2004-05-07,,,,1530.0,,
2004-05-10,,,,1507.41,,
2004-05-11,,,,1469.56,,
2004-05-12,,,,1479.18,,
2004-05-13,,,,1475.89,,
2004-05-14,,,,1410.32,,
2004-05-17,,,,1255.73,,
2004-05-18,,,,1337.21,,
2004-05-19,,,,1376.79,,
2004-05-20,,,,1395.23,,
2004-05-21,,,,1392.29,,
2004-05-24,,,,1425.02,,
2004-05-25,,,,1424.06,,
2004-05-26,,,,1418.03,,
2004-05-27,,,,1412.05,,
2004-05-28,,,,1363.04,,
2004-05-31,,,,1347.38,,
2004-06-01,,,,1359.22,,
2004-06-02,,,,1358.0,,
2004-06-03,,,,1339.96,,
2004-06-04,,,,1354.76,,
2004-06-07,,,,1351.79,,
2004-06-08,,,,1354.36,,
2004-06-09,,,,1361.19,,
2004-06-10,,,,1347.91,,
2004-06-11,,,,1333.16,,
2004-06-14,,,,1318.78,,
2004-06-15,,,,1326.01,,
2004-06-16,,,,1318.21,,
2004-06-17,,,,1327.85,,
2004-06-18,,,,1319.67,,
2004-06-21,,,,1313.28,,
2004-06-22,,,,1308.61,,
2004-06-23,,,,1291.17,,
2004-06-24,,,,1310.44,,
2004-06-25,,,,1320.76,,
2004-06-28,,,,1335.32,,
2004-06-29,,,,1352.51,,
2004-06-30,,,,1353.56,,
2004-07-01,,,,1360.06,,
2004-07-02,,,,1359.72,,
2004-07-05,,,,1358.61,,
2004-07-06,,,,1369.64,,
2004-07-07,,,,1381.62,,
2004-07-08,,,,1344.7,,
2004-07-09,,,,1358.42,,
2004-07-12,,,,1378.28,,
2004-07-13,,,,1370.35,,
2004-07-14,,,,1359.14,,
2004-07-15,,,,1369.96,,
2004-07-16,,,,1378.17,,
2004-07-19,,,,1381.3,,
2004-07-20,,,,1370.96,,
2004-07-21,,,,1375.09,,
2004-07-22,,,,1369.81,,
2004-07-23,,,,1371.63,,
2004-07-26,,,,1373.07,,
2004-07-27,,,,1368.73,,
2004-07-28,,,,1362.56,,
2004-07-29,,,,1353.24,,
2004-07-30,,,,1351.57,,
2004-08-02,,,,1361.47,,
2004-08-03,,,,1363.78,,
2004-08-04,,,,1344.26,,
2004-08-05,,,,1361.4,,
2004-08-06,,,,1351.4,,
2004-08-09,,,,1353.97,,
2004-08-10,,,,1356.25,,
2004-08-11,,,,1344.85,,
2004-08-12,,,,1335.64,,
2004-08-13,,,,1324.28,,
2004-08-16,,,,1313.63,,
2004-08-17,,,,1324.72,,
2004-08-18,,,,1313.31,,
2004-08-19,,,,1327.63,,
2004-08-20,,,,1315.52,,
2004-08-23,,,,1320.85,,
2004-08-24,,,,1329.17,,
2004-08-25,,,,1330.41,,
2004-08-26,,,,1346.9,,
2004-08-27,,,,1348.16,,
2004-08-30,,,,1370.57,,
2004-08-31,,,,1374.45,,
2004-09-01,,,,1385.38,,
2004-09-02,,,,1382.48,,
2004-09-03,,,,1382.38,,
2004-09-06,,,,1401.87,,
2004-09-07,,,,1416.07,,
2004-09-08,,,,1422.15,,
2004-09-09,,,,1420.84,,
2004-09-10,,,,1441.64,,
2004-09-13,,,,1437.8,,
2004-09-14,,,,1420.19,,
2004-09-15,,,,1436.86,,
2004-09-16,,,,1441.53,,
2004-09-17,,,,1453.61,,
2004-09-20,,,,1449.99,,
2004-09-21,,,,1458.92,,
2004-09-22,,,,1468.57,,
2004-09-23,,,,1453.19,,
2004-09-24,,,,1456.68,,
2004-09-27,,,,1460.83,,
2004-09-28,,,,1449.23,,
2004-09-29,,,,1469.62,,
2004-09-30,,,,1473.22,,
2004-10-01,,,,1482.49,,
2004-10-04,,,,1494.46,,
2004-10-05,,,,1489.97,,
2004-10-06,,,,1490.41,,
2004-10-07,,,,1494.82,,
2004-10-08,,,,1495.91,,
2004-10-09,,,,1497.82,,
2004-10-11,,,,1487.07,,
2004-10-12,,,,1469.58,,
2004-10-14,,,,1470.09,,
2004-10-15,,,,1466.42,,
2004-10-18,,,,1465.09,,
2004-10-19,,,,1474.64,,
2004-10-20,,,,1464.2,,
2004-10-21,,,,1459.67,,
2004-10-25,,,,1442.08,,
2004-10-26,,,,1444.65,,
2004-10-27,,,,1454.51,,
2004-10-28,,,,1479.98,,
2004-10-29,,,,1480.5,,
2004-11-01,,,,1489.97,,
2004-11-02,,,,1513.68,,
2004-11-03,,,,1533.06,,
2004-11-04,,,,1534.75,,
2004-11-05,,,,1551.49,,
2004-11-08,,,,1560.65,,
2004-11-09,,,,1559.85,,
2004-11-10,,,,1563.23,,
2004-11-11,,,,1565.21,,
2004-11-12,,,,1570.19,,
2004-11-16,,,,1582.39,,
2004-11-17,,,,1585.35,,
2004-11-18,,,,1586.66,,
2004-11-19,,,,1571.74,,
2004-11-22,,,,1567.97,,
2004-11-23,,,,1580.71,,
2004-11-24,,,,1597.24,,
2004-11-25,,,,1605.45,,
2004-11-29,,,,1632.92,,
2004-11-30,,,,1644.95,,
2004-12-01,,,,1635.54,,
2004-12-02,,,,1656.21,,
2004-12-03,,,,1656.92,,
2004-12-06,,,,1670.91,,
2004-12-07,,,,1685.49,,
2004-12-08,,,,1672.69,,
2004-12-09,,,,1664.05,,
2004-12-10,,,,1657.82,,
2004-12-13,,,,1662.86,,
2004-12-14,,,,1676.14,,
2004-12-15,,,,1703.95,,
2004-12-16,,,,1711.16,,
2004-12-17,,,,1714.09,,
2004-12-20,,,,1727.43,,
2004-12-21,,,,1727.5,,
2004-12-22,,,,1721.36,,
2004-12-23,,,,1723.36,,
2004-12-24,,,,1730.59,,
2004-12-27,,,,1737.59,,
2004-12-28,,,,1734.36,,
2004-12-29,,,,1728.02,,
2004-12-30,,,,1721.11,,
2004-12-31,,,,1733.73,,
2005-01-03,,,,1751.76,,
2005-01-04,,,,1752.98,,
2005-01-05,,,,1719.1,,
2005-01-06,,,,1690.41,,
2005-01-07,,,,1691.04,,
2005-01-10,,,,1686.31,,
2005-01-11,,,,1666.87,,
