Date,Close,SharesTraded,Turnover
2011-12-14,1153.05,88321659.0,3059.19
2011-12-15,1151.12,116214694.0,3749.58
2011-12-16,1134.85,113947487.0,3676.26
2011-12-19,1127.77,93041787.0,2970.98
2011-12-20,1112.63,91003537.0,2928.85
2011-12-21,1139.36,93784956.0,3077.66
2011-12-22,1144.48,98123716.0,2930.94
2011-12-23,1141.6,79055627.0,2216.14
2011-12-26,1156.97,51086583.0,1665.16
2011-12-27,1151.36,57351035.0,1814.2
2011-12-28,1144.07,62835174.0,2072.48
2011-12-29,1132.22,82276121.0,2779.5
2011-12-30,1130.46,,
2012-01-02,1133.16,56748866.0,2085.57
2012-01-03,1157.43,,
2012-01-04,1152.57,94838065.0,2929.01
2012-01-05,1147.08,92247139.0,3073.47
2012-01-06,1145.96,83404110.0,2790.02
2012-01-07,1147.34,12363604.0,255.41
2012-01-09,1147.29,79583932.0,2411.74
2012-01-10,1165.33,102292587.0,3246.56
2012-01-11,1167.42,114323777.0,3563.59
2012-01-12,1149.53,115807321.0,4737.29
2012-01-13,1152.08,112157851.0,3756.12
2012-01-16,1152.29,87001087.0,2785.78
2012-01-17,1174.45,120388220.0,3987.38
2012-01-18,1170.67,115953483.0,4262.76
2012-01-19,1179.98,119284677.0,3709.7
2012-01-20,1185.98,120390198.0,4112.15
2012-01-23,1182.78,87167412.0,3109.19
2012-01-24,1190.04,98600168.0,3257.06
2012-01-25,1199.65,136480541.0,4421.68
2012-01-27,1215.11,123256872.0,4358.53
2012-01-30,1197.1,117581110.0,3639.62
2012-01-31,1214.33,144788280.0,4431.9
2012-02-01,1223.57,145473062.0,3973.13
2012-02-02,1233.97,171829562.0,5148.53
2012-02-03,1247.38,116955167.0,4090.27
2012-02-06,1254.53,134648518.0,4274.83
2012-02-07,1248.34,112504795.0,3768.89
2012-02-08,1262.3,122059134.0,3872.85
2012-02-09,1271.28,126149576.0,3972.75
2012-02-10,1266.85,118314395.0,3548.37
2012-02-13,1270.41,101642767.0,3029.18
2012-02-14,1270.16,90646357.0,2854.83
2012-02-15,1283.79,187025182.0,4726.97
2012-02-16,1284.35,159024830.0,4547.32
2012-02-17,1292.36,201308564.0,6256.65
2012-02-21,1301.34,165178914.0,4751.93
2012-02-22,1284.79,162600936.0,4745.25
2012-02-23,1282.24,172027074.0,4929.68
2012-02-24,1277.43,131734405.0,3978.23
2012-02-27,1248.02,143735755.0,4239.76
2012-02-28,1262.3,114211875.0,3738.99
2012-02-29,1273.24,135174659.0,4408.11
2012-03-01,1266.98,104538121.0,3547.05
2012-03-02,1267.38,104780032.0,3264.07
2012-03-03,1266.52,12208791.0,221.0
2012-03-05,1250.38,67576955.0,2281.87
2012-03-06,1242.74,99257786.0,3606.47
2012-03-07,1238.75,96498458.0,3014.86
2012-03-09,1254.56,102760248.0,3349.35
2012-03-12,1258.22,95349071.0,2955.65
2012-03-13,1276.85,111149261.0,3386.91
2012-03-14,1277.9,103248178.0,3820.43
2012-03-15,1267.49,81582100.0,2948.17
2012-03-16,1248.73,118926755.0,4077.03
2012-03-19,1237.31,86211578.0,2878.65
2012-03-20,1242.7,91399000.0,3066.69
2012-03-21,1257.75,97561190.0,3380.02
2012-03-22,1234.31,115413946.0,3819.45
2012-03-23,1244.19,91421626.0,3293.81
2012-03-26,1225.27,84393801.0,2911.9
2012-03-27,1234.03,100882243.0,3472.6
2012-03-28,1224.29,81861114.0,2795.31
2012-03-29,1224.41,129808656.0,4445.57
2012-03-30,1252.73,104058702.0,3479.27
2012-04-02,1253.56,74257646.0,2395.1
2012-04-03,1260.23,91324130.0,2906.15
2012-04-04,1255.55,74646715.0,2475.13
2012-04-09,1241.62,61050397.0,2115.95
2012-04-10,1234.71,133127874.0,3758.4
2012-04-11,1228.44,98520421.0,3099.65
2012-04-12,1234.15,91188401.0,3066.99
2012-04-13,1212.5,103961409.0,5615.68
2012-04-16,1209.77,62359913.0,2980.56
2012-04-17,1220.48,83913275.0,3222.25
2012-04-18,1227.17,84278152.0,3178.69
2012-04-19,1231.42,94859205.0,3443.17
2012-04-20,1222.37,80336932.0,2879.43
2012-04-23,1205.85,71904332.0,2793.87
2012-04-24,1215.18,89985397.0,4915.65
2012-04-25,1209.72,79940718.0,3370.23
2012-04-26,1208.28,103430245.0,4134.62
2012-04-27,1209.14,66770935.0,2617.53
2012-04-28,1212.09,8428049.0,181.65
2012-04-30,1224.91,73567617.0,2790.62
2012-05-02,1224.34,89386947.0,2997.82
2012-05-03,1218.15,88796914.0,3378.9
2012-05-04,1202.24,97423835.0,3453.22
2012-05-07,1204.3,93162537.0,3211.77
2012-05-08,1186.71,87125030.0,3383.08
2012-05-09,1180.12,85117866.0,3367.37
2012-05-10,1179.17,88832657.0,2844.99
2012-05-11,1168.67,79525333.0,2695.23
2012-05-14,1166.72,70619911.0,2488.24
2012-05-15,1174.87,79421012.0,2604.39
2012-05-16,1162.27,97562530.0,3090.96
2012-05-17,1164.1,84506219.0,2960.85
2012-05-18,1163.97,86202712.0,2678.06
2012-05-21,1163.71,73396781.0,2027.85
2012-05-22,1157.45,73668112.0,2503.01
2012-05-23,1154.63,76961173.0,2503.8
2012-05-24,1164.74,76052847.0,2507.89
2012-05-25,1164.74,81964375.0,2253.74
2012-05-28,1173.56,72349352.0,1993.93
2012-05-29,1177.67,78314020.0,2456.48
2012-05-30,1176.27,73479765.0,2615.36
2012-05-31,1178.04,136818292.0,5965.5
2012-06-01,1157.76,96270298.0,2928.72
2012-06-04,1153.3,89848791.0,2619.8
2012-06-05,1157.91,70041798.0,2328.96
2012-06-06,1179.7,98468281.0,3622.24
2012-06-07,1186.21,85095275.0,3064.94
2012-06-08,1186.08,78229706.0,2475.97
2012-06-11,1181.18,92512396.0,2605.02
2012-06-12,1188.65,73782385.0,2419.96
2012-06-13,1191.18,80378998.0,2531.11
2012-06-14,1185.85,66504068.0,2096.32
2012-06-15,1198.18,75711465.0,2636.95
2012-06-18,1188.64,63629591.0,2132.7
2012-06-19,1195.9,63109283.0,2204.34
2012-06-20,1202.57,81108697.0,3010.9
2012-06-21,1203.26,83207333.0,2956.67
2012-06-22,1200.86,73730986.0,2610.33
2012-06-25,1196.4,64656595.0,2125.1
2012-06-26,1200.72,62503306.0,2198.31
2012-06-27,1205.65,65018560.0,2218.23
2012-06-28,1207.4,79612080.0,2596.59
2012-06-29,1231.12,159275482.0,5475.26
2012-07-02,1232.5,74717060.0,2505.83
2012-07-03,1233.25,88363577.0,2909.9
2012-07-04,1233.13,92786654.0,2865.72
2012-07-05,1234.32,73545913.0,2568.31
2012-07-06,1227.87,72118641.0,2364.33
2012-07-09,1218.65,58450985.0,1984.54
2012-07-10,1228.93,65826479.0,2348.51
2012-07-11,1221.47,76761659.0,2851.13
2012-07-12,1204.95,74364172.0,4032.03
2012-07-13,1202.5,60476957.0,2927.34
2012-07-16,1196.29,60766848.0,2377.71
2012-07-17,1193.09,66825950.0,2683.22
2012-07-18,1198.43,68669780.0,2578.78
2012-07-19,1206.24,69417126.0,3531.88
2012-07-20,1204.03,64270880.0,3025.9
2012-07-23,1190.16,58257796.0,2392.67
2012-07-24,1196.38,80842748.0,3140.45
2012-07-25,1192.99,91457130.0,3184.38
2012-07-26,1181.38,108096741.0,3855.74
2012-07-27,1189.96,73467038.0,2628.97
2012-07-30,1205.18,64819977.0,2482.44
2012-07-31,1215.84,79697769.0,2871.74
2012-08-01,1217.59,76425052.0,2655.84
2012-08-02,1216.01,60608383.0,2058.92
2012-08-03,1219.36,64847066.0,2474.72
2012-08-06,1232.65,68843055.0,2624.54
2012-08-07,1240.13,75560777.0,2911.78
2012-08-08,1243.48,101412154.0,2851.15
2012-08-09,1242.79,72548241.0,2594.54
2012-08-10,1245.67,62805905.0,2457.0
2012-08-13,1251.4,61308502.0,2059.4
2012-08-14,1257.38,79603245.0,2680.83
2012-08-16,1257.65,73851155.0,2751.52
2012-08-17,1260.71,78760169.0,2855.09
2012-08-21,1270.83,60061115.0,2487.66
2012-08-22,1270.87,59056853.0,2099.08
2012-08-23,1275.13,94130491.0,3155.19
2012-08-24,1271.32,75688998.0,2550.87
2012-08-27,1268.26,61531900.0,2082.07
2012-08-28,1266.96,67498954.0,2496.45
2012-08-29,1256.89,66088529.0,2338.33
2012-08-30,1260.52,105798793.0,4642.84
2012-08-31,1248.38,80313738.0,2981.14
2012-09-03,1248.83,65832773.0,2266.29
2012-09-04,1254.64,65526084.0,2104.55
2012-09-05,1247.96,76133369.0,2519.36
2012-09-06,1256.66,72605129.0,2434.5
2012-09-07,1276.7,71003255.0,2706.46
2012-09-08,1281.54,6963357.0,236.09
2012-09-10,1283.32,68404653.0,2553.33
2012-09-11,1286.97,72029473.0,2488.52
2012-09-12,1294.29,86612477.0,2959.93
2012-09-13,1296.14,74466613.0,2716.23
2012-09-14,1315.15,107850945.0,4315.76
2012-09-17,1309.48,119654569.0,5042.33
2012-09-18,1306.74,91679482.0,3759.48
2012-09-20,1300.28,82587309.0,3609.7
2012-09-21,1315.55,134020467.0,5253.37
2012-09-24,1311.4,132485340.0,4412.83
2012-09-25,1312.26,291304857.0,9097.24
2012-09-26,1315.14,111398369.0,3600.99
2012-09-27,1309.59,179557573.0,5895.14
2012-09-28,1322.78,128434873.0,4215.72
2012-10-01,1331.2,93096472.0,3130.05
2012-10-03,1336.92,117499582.0,4240.87
2012-10-04,1339.39,147546908.0,4286.78
2012-10-05,1332.64,141819500.0,4467.15
2012-10-08,1317.17,92870884.0,3207.1
2012-10-09,1323.42,79435529.0,2693.69
2012-10-10,1314.43,78292098.0,2425.68
2012-10-11,1321.86,167732831.0,3664.79
2012-10-12,1314.69,141510123.0,4308.89
2012-10-15,1314.96,93396959.0,2273.33
2012-10-16,1309.35,93551010.0,2693.32
2012-10-17,1308.84,98773070.0,2981.88
2012-10-18,1314.49,107199563.0,3209.38
2012-10-19,1305.99,99976371.0,3077.31
2012-10-22,1312.15,55430057.0,2352.65
2012-10-23,1305.15,49162121.0,1852.66
2012-10-25,1304.22,87826064.0,3799.27
2012-10-26,1295.52,49261083.0,2012.9
2012-10-29,1295.71,51204543.0,2006.88
2012-10-30,1291.11,51698831.0,2214.83
2012-10-31,1295.54,59626368.0,2749.31
2012-11-01,1300.01,78398679.0,3292.65
2012-11-02,1307.64,66850663.0,2847.95
2012-11-05,1306.28,65374700.0,2385.21
2012-11-06,1309.98,72495910.0,2993.26
2012-11-07,1314.98,66833224.0,2554.03
2012-11-08,1310.43,65357005.0,2504.83
2012-11-09,1299.37,53839871.0,2043.93
2012-11-12,1297.84,48758197.0,1874.09
2012-11-13,1297.06,8994618.0,334.01
2012-11-15,1285.58,69734647.0,3040.99
2012-11-16,1278.51,64203873.0,2738.78
2012-11-19,1274.17,58311958.0,2621.89
2012-11-20,1269.12,54073449.0,2141.29
2012-11-21,1275.79,57341650.0,2326.99
2012-11-22,1278.04,50753303.0,2219.35
2012-11-23,1281.42,54123454.0,1952.68
2012-11-26,1288.77,45909486.0,1808.87
2012-11-27,1302.93,67042820.0,2657.57
2012-11-29,1313.99,116128476.0,5424.87
2012-11-30,1321.2,120275868.0,5577.69
2012-12-03,1326.9,66490257.0,2714.95
2012-12-04,1329.18,65172134.0,2497.19
2012-12-05,1326.96,72703532.0,2952.58
2012-12-06,1327.53,61948948.0,2688.54
2012-12-07,1321.81,75471498.0,3154.13
2012-12-10,1320.14,61198187.0,2410.57
2012-12-11,1316.56,89080127.0,3780.4
2012-12-12,1316.73,105673093.0,4306.73
2012-12-13,1311.05,110787776.0,3912.89
2012-12-14,1313.88,75058056.0,2931.02
2012-12-17,1311.49,81442041.0,3265.1
2012-12-18,1316.52,82247815.0,3149.24
2012-12-19,1331.42,88527999.0,3686.75
2012-12-20,1332.22,75510744.0,2975.22
2012-12-21,1317.97,83968786.0,2985.0
2012-12-24,1320.63,55707136.0,1817.95
2012-12-26,1325.89,53960144.0,1887.52
2012-12-27,1317.08,99718040.0,3549.27
2012-12-28,1331.57,59952435.0,2344.67
2012-12-31,1334.09,44738900.0,1850.57
2013-01-01,1339.29,,
2013-01-02,1346.9,,
2013-01-03,1355.09,,
2013-01-04,1361.34,,
2013-01-07,1361.83,83516772.0,3125.53
2013-01-08,1360.06,73574882.0,3094.19
2013-01-09,1353.9,78920026.0,3277.37
2013-01-10,1349.02,80425617.0,3530.82
2013-01-11,1363.24,86883025.0,6207.61
2013-01-14,1378.7,73600857.0,4795.36
2013-01-15,1379.8,71176140.0,3799.2
2013-01-16,1375.67,76025508.0,3747.89
2013-01-17,1386.78,94208321.0,4495.28
2013-01-18,1386.92,121797751.0,4890.07
2013-01-21,1391.67,90993176.0,3935.29
2013-01-22,1384.35,97577249.0,3800.26
2013-01-23,1377.52,92450106.0,3761.26
2013-01-24,1371.08,85143946.0,3544.89
2013-01-25,1381.22,73462186.0,3406.29
2013-01-28,1376.31,61278460.0,2820.47
2013-01-29,1367.92,70058400.0,2753.6
2013-01-30,1374.35,104817263.0,3397.11
2013-01-31,1374.11,113797342.0,4486.55
2013-02-01,1372.91,77860663.0,3085.69
2013-02-04,1366.74,64333750.0,2672.03
2013-02-05,1362.7,68357847.0,2617.8
2013-02-06,1363.06,91722470.0,3355.51
2013-02-07,1358.43,69263109.0,2816.25
2013-02-08,1349.72,73199824.0,3175.17
2013-02-11,1348.88,55284569.0,2562.48
2013-02-12,1354.9,55520829.0,2180.13
2013-02-13,1358.34,65098668.0,2743.75
2013-02-14,1350.9,75288891.0,3138.31
2013-02-15,1344.93,60174625.0,2486.03
2013-02-18,1344.49,51511820.0,1810.39
2013-02-19,1360.11,49425244.0,1914.25
2013-02-20,1367.88,75225897.0,2913.63
2013-02-21,1353.92,72332845.0,3058.49
2013-02-22,1355.44,62087854.0,2551.42
2013-02-25,1356.59,64709606.0,2514.0
2013-02-26,1339.77,65360471.0,2697.6
2013-02-27,1340.95,79269121.0,2855.15
2013-02-28,1328.61,146077958.0,5407.25
